"material";"cost";"date_import";"created_at";"updated_at"
"R100RAR120";"6.06";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R100RAR135";"5.94";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R100RAR139";"6.02";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R100RAR140";"8.84";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R100RAR150";"8.88";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R100RAR165";"6.16";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R100RAR225";"6.28";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R100RAR252D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R100RAR815";"6.1";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R100RAR820";"8.75";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R100RAR825";"8.69";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R100RAR840";"7.08";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R100RAR940";"6.28";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R100RSMA018D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS070D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS100";"9.57";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS127";"7.95";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS150";"7.5";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS160";"6.84";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS180";"4.75";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS200";"7.43";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS210";"6.58";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS230";"6.73";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS255";"8.88";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS300";"6.07";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS325";"8.08";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS370";"9.33";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS405";"8.83";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS460";"6.62";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS500";"6.45";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS515";"6.34";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS615";"6.96";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R110RAS800";"8.12";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R111RAS103D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R111RAS140D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R111RAS178D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R111RAS225";"5.93";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R111RAS276";"5.78";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R111RAS730";"8.05";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R111RAS815";"6.44";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R111RAS820";"8.75";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R111RAS825";"8.26";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R111RAS830";"8.79";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R111RAS840";"8.65";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R111RAS880";"8.93";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R111RAS895";"5.92";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R115RAN450D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R115RAN460D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R115RAN500D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R115RAN510D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R115RAN520D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R115RAN600D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RA1000D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RA2057D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA126";"21.02";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA160";"21.74";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA180D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA200";"15.4";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA230D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA260";"14.18";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA320";"24.16";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA405D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA450D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA460D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA515";"13.77";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA600D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA700D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA701D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA770";"18.98";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R120RAA880D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R130RCD010D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R130RCD119D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R130RCD169D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R130RCD192D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R130RCD219D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R130RCD299D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R130RCD520D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R130RCD600D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R130RCD700D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R130RCD716D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R135ARS208D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R135ARS219D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R135ARS307D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR015D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR020D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR025D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR030D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR035D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR040D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR115D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR235D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR2401D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR240D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR250";"7.2";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR2501D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR260";"8.51";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR363";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR521D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR526";"10.65";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR530";"15.2";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR531";"9.27";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR540";"15.05";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR541";"9.47";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR551D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR560D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR561D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR570D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NAR622D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R150NRS020D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R160LEG032D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R160LEG081D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R160LEG082";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R160LEG100D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R160LEG116D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R160LEG140";"19.17";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R161LEG020D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R161LEG032D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R161LEG081D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R161LEG115D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R161LEG129D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R161LEG250D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R161LEG281D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R161LEG302D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R161LEG329D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R161LEG340D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R162LEG032D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R162LEG081D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R162LEG100D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R162LEG102D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R162LEG110D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R162LEG115D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R162LEG129D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R162LEG140D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG020D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG032";"29.19";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG032D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG081D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG102D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG115";"25.11";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG115D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG129";"25.45";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG140";"24.45";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG250D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG281D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG295";"21.82";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG302D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG315";"24.03";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG329D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R163LEG340D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R164LEG032";"28.88";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R164LEG032D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R164LEG081D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R164LEG102D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R164LEG115";"24.6";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R164LEG129";"24.93";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R164LEG140";"24.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R167LEG032D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R167LEG081D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R167LEG129";"25.16";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R168LEG129";"30.21";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R169LEG129";"31.18";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R170CWD040D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R170CWD058C";"12";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R170CWD072D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R170CWD081D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R170CWD637D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R170CWD800D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R175BRO020D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R175STBR0332";"4.48";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC020";"3.09";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC030";"2.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC032";"2.05";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC040";"1.79";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC045";"1.62";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC050D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC060";"1.49";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC062";"1.4";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC063";"1.63";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC080";"1.1";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC083";"1.45";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC090";"1.07";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC093";"1.44";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC1251";"1.5";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC160";"0.83";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC200";"0.83";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC820D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R180FAC830D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC0015";"1.5";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC0018";"1.36";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC015";"1.37";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC018D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC020D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC0218";"1.3";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC022";"1.31";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC024D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC025";"1.27";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC030";"1.24";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC110D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC115";"1.24";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC140";"1.11";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC215";"1.09";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC218";"1.23";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC240";"1.13";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC260";"1.04";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC300";"0.99";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC301";"0.99";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC301C";"1.18";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC325";"0.7";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC514";"1.29";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC514D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC517AN2";"1.25";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC517AN2D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC5205";"1.28";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC520D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC522AN2";"1.25";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC522AN2D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC523";"1.91";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC524";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC526AN2";"1.27";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC526AN2D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC530";"1.07";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC531AN2D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC540D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC715D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC720D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC8254";"2.36";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC8254D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC8286";"2.32";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC8317";"2.3";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC8340";"2.23";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC8349";"2.31";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC8349D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC8381";"2.16";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC8381D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC8413";"2.32";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC8445";"2.34";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC8445D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC8508";"2.5";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC8508D";"0";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC854";"2";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC854D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R190NAC8571D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R210FAL030";"4.51";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R210FAL0631";"8";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R215FAR080";"5.51";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R215FAR180";"5.39";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R230NAL020D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R230NAL040D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R230NAL125D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R230NAL130D";"0.5";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R235NMU006D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R235NMU080D";"0.1";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R235NMU100D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R235NMU250D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R235NMU400D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM015";"4";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM016";"3.83";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM021";"3.97";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM025";"4.8";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM026";"4.05";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM030";"3.81";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM040";"3.93";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM065D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM070";"3.84";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM110D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM115";"4.88";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM120D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM121";"4.7";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM281";"3.82";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM308D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM315D";"0.01";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM316";"3.58";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM321";"3.73";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM326";"3.95";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM331";"4";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
"R240NAM340";"4.32";"2021-08-25";"2021-08-26 09:32:33";"2021-08-26 09:32:33"
